Invoice ID;Branch;City;Customer type;Gender;Product line;Unit price;Quantity;Tax;Total;Date;Time;Payment;cogs;gross margin percentage;gross income;Rating;mean;std;threshold;max;min;Condition_2;Condition_1
505-02-0892;B;Mandalay;Member;Male;Health and beauty;42.57;8;17.028000000000002;357.588;2/25/2019;14:12:00.0;Ewallet;340.56;4.761904762;17.028;5.6;300.45225;170.06616697479836;510.1985009243951;810.6507509243951;0;True;True
509-10-0516;B;Mandalay;Normal;Male;Home and lifestyle;45.97;4;9.194;193.074;2/9/2019;12:02:00.0;Ewallet;183.88;4.761904762;9.194;5.1;251.68419230769229;238.62635091389373;715.8790527416812;967.5632450493736;0;True;True
509-29-3912;A;Yangon;Member;Female;Sports and travel;38.72;9;17.424000000000003;365.904;3/20/2019;12:24:00.0;Ewallet;348.48;4.761904762;17.424;4.2;363.8803;265.86313660669464;797.5894098200839;1161.4697098200838;0;True;True
510-09-5628;A;Yangon;Member;Female;Fashion accessories;19.66;10;9.83;206.43;3/15/2019;18:20:00.0;Credit card;196.6;4.761904762;9.83;7.2;245.20125;211.0398886756956;633.1196660270869;878.3209160270868;0;True;True
510-79-0415;B;Mandalay;Member;Female;Sports and travel;23.08;6;6.9239999999999995;145.404;1/24/2019;19:20:00.0;Ewallet;138.48;4.761904762;6.924;4.9;415.54234615384615;254.7916062781655;764.3748188344964;1179.9171649883426;0;True;True
510-95-6347;B;Mandalay;Member;Female;Food and beverages;48.52;3;7.2780000000000005;152.838;3/5/2019;18:17:00.0;Ewallet;145.56;4.761904762;7.278;4.0;366.5222647058823;250.589063318259;751.767189954777;1118.2894546606594;0;True;True
511-54-3087;B;Mandalay;Normal;Male;Sports and travel;88.45;1;4.4225;92.8725;2/25/2019;16:36:00.0;Credit card;88.45;4.761904762;4.4225;9.5;300.45225;170.06616697479836;510.1985009243951;810.6507509243951;0;True;True
512-91-0811;C;Naypyitaw;Normal;Male;Health and beauty;89.75;1;4.4875;94.2375;2/6/2019;20:05:00.0;Credit card;89.75;4.761904762;4.4875;6.6;223.49411538461538;115.00471730019633;345.014151900589;568.5082672852044;0;True;True
512-98-1403;A;Yangon;Member;Female;Electronic accessories;26.48;3;3.972;83.412;3/21/2019;10:40:00.0;Ewallet;79.44;4.761904762;3.972;4.7;312.91925;240.53425231674387;721.6027569502317;1034.5220069502316;0;True;True
514-37-2845;B;Mandalay;Normal;Male;Fashion accessories;99.25;2;9.925;208.425;3/20/2019;13:02:00.0;Cash;198.5;4.761904762;9.925;9.0;363.8803;265.86313660669464;797.5894098200839;1161.4697098200838;0;True;True
516-77-6464;C;Naypyitaw;Member;Female;Health and beauty;10.16;5;2.54;53.34;2/24/2019;13:08:00.0;Ewallet;50.8;4.761904762;2.54;4.1;302.4956666666667;214.73348920056694;644.2004676017008;946.6961342683675;0;True;True
518-17-2983;A;Yangon;Normal;Female;Fashion accessories;48.63;4;9.726;204.246;2/4/2019;15:44:00.0;Ewallet;194.52;4.761904762;9.726;7.6;221.77240909090912;220.48423212713175;661.4526963813953;883.2251054723044;0;True;True
518-71-6847;B;Mandalay;Member;Male;Food and beverages;26.6;6;7.980000000000001;167.58;2/26/2019;15:10:00.0;Ewallet;159.6;4.761904762;7.98;4.9;267.5738333333333;215.94100684779048;647.8230205433714;915.3968538767047;0;True;True
521-18-7827;C;Naypyitaw;Member;Male;Home and lifestyle;39.39;5;9.8475;206.7975;1/22/2019;20:46:00.0;Credit card;196.95;4.761904762;9.8475;8.7;243.53849999999997;223.68056157386582;671.0416847215974;914.5801847215974;0;True;True
522-57-8364;A;Yangon;Member;Male;Fashion accessories;51.34;8;20.536;431.256;1/31/2019;10:00:00.0;Ewallet;410.72;4.761904762;20.536;7.6;373.74975;289.47646719763105;868.4294015928931;1242.179151592893;0;True;True
523-38-0215;C;Naypyitaw;Normal;Male;Home and lifestyle;37.0;1;1.85;38.85;3/6/2019;13:29:00.0;Credit card;37.0;4.761904762;1.85;7.9;281.14513636363637;200.05629593468072;600.1688878040421;881.3140241676786;0;True;True
525-09-8450;B;Mandalay;Normal;Male;Electronic accessories;72.13;10;36.065;757.365;1/31/2019;15:12:00.0;Credit card;721.3;4.761904762;36.065;4.2;373.74975;289.47646719763105;868.4294015928931;1242.179151592893;0;True;True
525-88-7307;B;Mandalay;Member;Male;Sports and travel;75.82;1;3.791;79.611;1/31/2019;13:19:00.0;Cash;75.82;4.761904762;3.791;5.8;373.74975;289.47646719763105;868.4294015928931;1242.179151592893;0;True;True
526-86-8552;C;Naypyitaw;Member;Female;Home and lifestyle;21.82;10;10.91;229.11;1/7/2019;17:36:00.0;Cash;218.2;4.761904762;10.91;7.1;314.91599999999994;191.95720324642025;575.8716097392607;890.7876097392607;0;True;True
527-09-6272;A;Yangon;Member;Female;Electronic accessories;28.45;5;7.112500000000001;149.3625;3/21/2019;10:17:00.0;Credit card;142.25;4.761904762;7.1125;9.1;312.91925;240.53425231674387;721.6027569502317;1034.5220069502316;0;True;True
528-14-9470;A;Yangon;Member;Male;Health and beauty;91.3;1;4.565;95.865;2/14/2019;14:42:00.0;Ewallet;91.3;4.761904762;4.565;9.2;306.7614375;243.38191299792854;730.1457389937856;1036.9071764937855;0;True;True
528-87-5606;B;Mandalay;Member;Female;Electronic accessories;39.48;1;1.974;41.454;2/12/2019;19:43:00.0;Cash;39.48;4.761904762;1.974;6.5;374.873625;351.11159311481725;1053.3347793444518;1428.2084043444518;0;True;True
529-56-3974;B;Mandalay;Member;Male;Electronic accessories;25.51;4;5.102;107.142;3/9/2019;17:03:00.0;Cash;102.04;4.761904762;5.102;6.8;467.1279375;283.7113581800392;851.1340745401176;1318.2620120401175;0;True;True
530-90-9855;A;Yangon;Member;Male;Home and lifestyle;47.59;8;19.036;399.756;1/1/2019;14:47:00.0;Cash;380.72;4.761904762;19.036;5.7;395.43175;263.0563902816709;789.1691708450126;1184.6009208450125;0;True;True
531-56-4728;A;Yangon;Normal;Male;Home and lifestyle;80.08;3;12.012;252.252;2/11/2019;15:29:00.0;Cash;240.24;4.761904762;12.012;5.4;567.769125;267.3593207850159;802.0779623550477;1369.8470873550477;0;True;True
531-80-1784;A;Yangon;Normal;Male;Electronic accessories;26.02;7;9.107;191.247;3/28/2019;17:38:00.0;Cash;182.14;4.761904762;9.107;5.1;222.9402;137.2153104135978;411.6459312407934;634.5861312407934;0;True;True
532-59-7201;B;Mandalay;Member;Male;Sports and travel;79.93;6;23.979000000000003;503.559;1/31/2019;14:04:00.0;Cash;479.58;4.761904762;23.979;5.5;373.74975;289.47646719763105;868.4294015928931;1242.179151592893;0;True;True
533-33-5337;B;Mandalay;Normal;Male;Electronic accessories;79.39;10;39.695;833.595;2/7/2019;20:24:00.0;Cash;793.9;4.761904762;39.695;6.2;361.410525;255.47559339553743;766.4267801866123;1127.8373051866124;0;True;True
533-66-5566;B;Mandalay;Normal;Female;Home and lifestyle;51.07;7;17.8745;375.3645;1/12/2019;11:42:00.0;Cash;357.49;4.761904762;17.8745;7.0;471.34213636363637;362.11998213514056;1086.3599464054216;1557.702082769058;0;True;True
534-01-4457;A;Yangon;Normal;Male;Food and beverages;81.71;6;24.513;514.773;1/27/2019;14:36:00.0;Credit card;490.26;4.761904762;24.513;8.0;331.1355;194.24026289109062;582.7207886732718;913.8562886732718;0;True;True
534-53-3526;A;Yangon;Normal;Female;Sports and travel;94.76;4;18.952;397.992;2/11/2019;16:06:00.0;Ewallet;379.04;4.761904762;18.952;7.8;567.769125;267.3593207850159;802.0779623550477;1369.8470873550477;0;True;True
537-72-0426;C;Naypyitaw;Member;Male;Fashion accessories;70.99;10;35.495;745.395;3/20/2019;16:28:00.0;Cash;709.9;4.761904762;35.495;5.7;363.8803;265.86313660669464;797.5894098200839;1161.4697098200838;0;True;True
538-22-0304;C;Naypyitaw;Normal;Male;Electronic accessories;64.95;10;32.475;681.975;3/24/2019;18:27:00.0;Cash;649.5;4.761904762;32.475;5.2;316.1330454545454;206.7295037045335;620.1885111136005;936.321556568146;0;True;True
539-21-7227;B;Mandalay;Normal;Female;Sports and travel;51.54;5;12.885;270.585;1/26/2019;17:45:00.0;Cash;257.7;4.761904762;12.885;4.2;262.2066176470588;203.91742189261083;611.7522656778325;873.9588833248913;0;True;True
540-11-4336;A;Yangon;Normal;Male;Food and beverages;24.94;9;11.223;235.683;1/11/2019;16:49:00.0;Credit card;224.46;4.761904762;11.223;5.6;264.3703125;168.9255840400774;506.77675212023223;771.1470646202322;0;True;True
541-08-3113;C;Naypyitaw;Normal;Male;Food and beverages;65.97;8;26.388;554.148;2/2/2019;20:29:00.0;Cash;527.76;4.761904762;26.388;8.4;295.78200000000004;220.62918555776938;661.8875566733082;957.6695566733082;0;True;True
541-48-8554;A;Yangon;Normal;Male;Sports and travel;60.95;9;27.427500000000006;575.9775;1/7/2019;12:08:00.0;Credit card;548.55;4.761904762;27.4275;6.0;314.91599999999994;191.95720324642025;575.8716097392607;890.7876097392607;0;True;True
541-89-9860;C;Naypyitaw;Member;Female;Fashion accessories;80.48;3;12.072000000000001;253.512;2/15/2019;12:31:00.0;Cash;241.44;4.761904762;12.072;8.1;359.5150263157895;282.0954066548464;846.2862199645392;1205.8012462803288;0;True;True
542-41-0513;B;Mandalay;Member;Female;Electronic accessories;57.49;4;11.498000000000001;241.458;3/15/2019;11:57:00.0;Cash;229.96;4.761904762;11.498;6.6;245.20125;211.0398886756956;633.1196660270869;878.3209160270868;0;True;True
544-32-5024;C;Naypyitaw;Member;Female;Food and beverages;49.79;4;9.958;209.118;3/28/2019;19:16:00.0;Credit card;199.16;4.761904762;9.958;6.4;222.9402;137.2153104135978;411.6459312407934;634.5861312407934;0;True;True
544-55-9589;B;Mandalay;Member;Female;Electronic accessories;21.43;10;10.715000000000002;225.015;1/28/2019;11:51:00.0;Cash;214.3;4.761904762;10.715;6.2;357.12225;288.03593203297703;864.1077960989311;1221.230046098931;0;True;True
545-07-8534;C;Naypyitaw;Normal;Female;Health and beauty;58.32;2;5.832000000000001;122.472;2/14/2019;12:42:00.0;Ewallet;116.64;4.761904762;5.832;6.0;306.7614375;243.38191299792854;730.1457389937856;1036.9071764937855;0;True;True
545-46-3100;B;Mandalay;Member;Female;Electronic accessories;10.59;3;1.5885;33.3585;3/12/2019;13:52:00.0;Credit card;31.77;4.761904762;1.5885;8.7;306.462625;211.61838859329754;634.8551657798926;941.3177907798926;0;True;True
546-80-2899;A;Yangon;Member;Male;Home and lifestyle;37.69;2;3.769;79.149;2/20/2019;15:29:00.0;Ewallet;75.38;4.761904762;3.769;9.5;270.6417;137.3899414855396;412.1698244566188;682.8115244566188;0;True;True
548-46-9322;B;Mandalay;Normal;Male;Food and beverages;39.9;10;19.950000000000003;418.95;2/20/2019;15:24:00.0;Credit card;399.0;4.761904762;19.95;5.9;270.6417;137.3899414855396;412.1698244566188;682.8115244566188;0;True;True
548-48-3156;A;Yangon;Member;Female;Food and beverages;83.34;2;8.334000000000001;175.014;3/19/2019;13:37:00.0;Cash;166.68;4.761904762;8.334;7.6;358.7745;318.91055418518215;956.7316625555464;1315.5061625555463;0;True;True
549-03-9315;B;Mandalay;Normal;Male;Fashion accessories;94.87;8;37.948;796.908;2/12/2019;12:58:00.0;Ewallet;758.96;4.761904762;37.948;8.7;374.873625;351.11159311481725;1053.3347793444518;1428.2084043444518;0;True;True
549-23-9016;C;Naypyitaw;Member;Female;Food and beverages;14.87;2;1.487;31.227;2/13/2019;18:15:00.0;Credit card;29.74;4.761904762;1.487;8.9;116.7796875;54.68483076485884;164.0544922945765;280.83417979457647;0;True;True
549-59-1358;A;Yangon;Member;Male;Sports and travel;88.63;3;13.2945;279.1845;3/2/2019;17:36:00.0;Ewallet;265.89;4.761904762;13.2945;6.0;364.46141666666665;325.9668589930149;977.9005769790447;1342.3619936457112;0;True;True
549-84-7482;B;Mandalay;Normal;Female;Sports and travel;90.28;9;40.626000000000005;853.146;2/8/2019;11:15:00.0;Ewallet;812.52;4.761904762;40.626;7.2;423.721375;374.95216288179074;1124.8564886453723;1548.5778636453724;0;True;True
549-96-4200;C;Naypyitaw;Member;Male;Food and beverages;17.04;4;3.408;71.568;3/8/2019;20:15:00.0;Ewallet;68.16;4.761904762;3.408;7.0;284.1261818181818;266.55255264621576;799.6576579386473;1083.7838397568291;0;True;True
550-84-8664;A;Yangon;Normal;Male;Sports and travel;85.91;5;21.4775;451.0275;3/22/2019;14:33:00.0;Credit card;429.55;4.761904762;21.4775;8.6;317.9148;219.70392418866808;659.1117725660042;977.0265725660042;0;True;True
551-21-3069;C;Naypyitaw;Normal;Female;Electronic accessories;23.07;9;10.3815;218.0115;2/1/2019;11:27:00.0;Cash;207.63;4.761904762;10.3815;4.9;407.42275;249.5207553568941;748.5622660706823;1155.9850160706824;0;True;True
552-44-5977;B;Mandalay;Member;Male;Health and beauty;62.0;8;24.8;520.8;1/3/2019;19:08:00.0;Credit card;496.0;4.761904762;24.8;6.2;259.76606250000003;174.9018291486148;524.7054874458445;784.4715499458446;0;True;True
554-42-2417;C;Naypyitaw;Normal;Female;Sports and travel;95.44;10;47.72;1002.12;1/9/2019;13:45:00.0;Cash;954.4;4.761904762;47.72;5.2;377.6679375;329.3577707873783;988.0733123621349;1365.7412498621347;0;True;True
554-53-3790;B;Mandalay;Normal;Male;Sports and travel;37.02;6;11.106000000000002;233.226;3/22/2019;18:33:00.0;Cash;222.12;4.761904762;11.106;4.5;317.9148;219.70392418866808;659.1117725660042;977.0265725660042;0;True;True
554-53-8700;C;Naypyitaw;Member;Male;Home and lifestyle;56.11;2;5.611000000000001;117.831;2/2/2019;10:11:00.0;Cash;112.22;4.761904762;5.611;6.3;295.78200000000004;220.62918555776938;661.8875566733082;957.6695566733082;0;True;True
556-41-6224;C;Naypyitaw;Normal;Male;Health and beauty;33.64;8;13.456000000000001;282.576;2/15/2019;17:10:00.0;Credit card;269.12;4.761904762;13.456;9.3;359.5150263157895;282.0954066548464;846.2862199645392;1205.8012462803288;0;True;True
556-72-8512;C;Naypyitaw;Normal;Male;Home and lifestyle;22.96;1;1.1480000000000001;24.108;1/30/2019;20:47:00.0;Cash;22.96;4.761904762;1.148;4.3;284.2513333333333;327.1937582199002;981.5812746597005;1265.832607993034;0;True;True
556-86-3144;C;Naypyitaw;Member;Female;Fashion accessories;74.29;1;3.7145000000000006;78.0045;1/13/2019;19:30:00.0;Cash;74.29;4.761904762;3.7145;5.0;245.12040000000002;145.98042163283404;437.94126489850214;683.0616648985022;0;True;True
556-97-7101;C;Naypyitaw;Normal;Female;Electronic accessories;63.22;2;6.322;132.762;1/1/2019;15:51:00.0;Cash;126.44;4.761904762;6.322;8.5;395.43175;263.0563902816709;789.1691708450126;1184.6009208450125;0;True;True
558-60-5016;A;Yangon;Normal;Female;Home and lifestyle;33.3;9;14.985;314.685;3/4/2019;15:27:00.0;Ewallet;299.7;4.761904762;14.985;7.2;324.536625;241.69546302669295;725.0863890800788;1049.6230140800787;0;True;True
558-80-4082;C;Naypyitaw;Normal;Male;Electronic accessories;27.85;7;9.747500000000002;204.6975;3/14/2019;17:20:00.0;Ewallet;194.95;4.761904762;9.7475;6.0;400.813;294.51372163684044;883.5411649105213;1284.3541649105214;0;True;True
559-61-5987;B;Mandalay;Normal;Female;Health and beauty;17.75;1;0.8875000000000001;18.6375;1/14/2019;10:38:00.0;Cash;17.75;4.761904762;0.8875;8.6;305.12434615384615;216.3199151712174;648.9597455136521;954.0840916674983;0;True;True
559-98-9873;A;Yangon;Member;Female;Fashion accessories;53.65;7;18.7775;394.3275;2/10/2019;12:56:00.0;Ewallet;375.55;4.761904762;18.7775;5.2;285.5475;228.16569276701088;684.4970783010326;970.0445783010326;0;True;True
560-30-5617;B;Mandalay;Normal;Female;Sports and travel;24.77;5;6.1925;130.0425;3/24/2019;18:27:00.0;Cash;123.85;4.761904762;6.1925;8.5;316.1330454545454;206.7295037045335;620.1885111136005;936.321556568146;0;True;True
560-49-6611;A;Yangon;Member;Female;Sports and travel;45.58;1;2.279;47.859;2/7/2019;14:13:00.0;Cash;45.58;4.761904762;2.279;9.8;361.410525;255.47559339553743;766.4267801866123;1127.8373051866124;0;True;True
562-12-5430;A;Yangon;Member;Female;Fashion accessories;88.15;3;13.222500000000004;277.6725;1/18/2019;10:11:00.0;Ewallet;264.45;4.761904762;13.2225;7.9;308.9415;264.51673445088966;793.550203352669;1102.491703352669;0;True;True
563-36-9814;A;Yangon;Member;Male;Electronic accessories;76.82;1;3.8409999999999997;80.661;2/13/2019;18:27:00.0;Ewallet;76.82;4.761904762;3.841;7.2;116.7796875;54.68483076485884;164.0544922945765;280.83417979457647;0;True;True
563-47-4072;B;Mandalay;Normal;Female;Health and beauty;55.81;6;16.743000000000002;351.603;1/22/2019;11:52:00.0;Cash;334.86;4.761904762;16.743;9.9;243.53849999999997;223.68056157386582;671.0416847215974;914.5801847215974;0;True;True
563-91-7120;A;Yangon;Normal;Female;Fashion accessories;61.77;5;15.442500000000003;324.2925;3/8/2019;13:21:00.0;Cash;308.85;4.761904762;15.4425;6.7;284.1261818181818;266.55255264621576;799.6576579386473;1083.7838397568291;0;True;True
565-17-3836;A;Yangon;Member;Female;Health and beauty;47.67;4;9.534;200.214;3/12/2019;14:21:00.0;Cash;190.68;4.761904762;9.534;9.1;306.462625;211.61838859329754;634.8551657798926;941.3177907798926;0;True;True
565-67-6697;B;Mandalay;Member;Male;Home and lifestyle;27.0;9;12.15;255.15;3/2/2019;14:16:00.0;Cash;243.0;4.761904762;12.15;4.8;364.46141666666665;325.9668589930149;977.9005769790447;1342.3619936457112;0;True;True
565-80-5980;C;Naypyitaw;Member;Female;Home and lifestyle;47.38;4;9.476;198.996;1/23/2019;10:25:00.0;Cash;189.52;4.761904762;9.476;7.1;352.5992647058824;255.07323188168175;765.2196956450452;1117.8189603509277;0;True;True
565-91-4567;B;Mandalay;Normal;Male;Health and beauty;10.75;8;4.3;90.3;3/15/2019;14:38:00.0;Ewallet;86.0;4.761904762;4.3;6.2;245.20125;211.0398886756956;633.1196660270869;878.3209160270868;0;True;True
566-19-5475;B;Mandalay;Normal;Male;Fashion accessories;47.97;7;16.7895;352.5795;1/7/2019;20:52:00.0;Cash;335.79;4.761904762;16.7895;6.2;314.91599999999994;191.95720324642025;575.8716097392607;890.7876097392607;0;True;True
566-71-1091;A;Yangon;Normal;Male;Fashion accessories;77.02;5;19.255;404.355;2/3/2019;15:59:00.0;Cash;385.1;4.761904762;19.255;5.5;390.56624999999997;254.39204580844464;763.1761374253339;1153.7423874253338;0;True;True
568-88-3448;A;Yangon;Normal;Male;Health and beauty;25.0;1;1.25;26.25;3/3/2019;15:09:00.0;Ewallet;25.0;4.761904762;1.25;5.5;346.65524999999997;267.7008714939228;803.1026144817685;1149.7578644817684;0;True;True
568-90-5112;C;Naypyitaw;Normal;Male;Health and beauty;66.14;4;13.228000000000002;277.788;3/19/2019;12:46:00.0;Credit card;264.56;4.761904762;13.228;5.6;358.7745;318.91055418518215;956.7316625555464;1315.5061625555463;0;True;True
569-71-4390;B;Mandalay;Normal;Male;Sports and travel;21.87;2;2.1870000000000003;45.927;1/25/2019;14:29:00.0;Ewallet;43.74;4.761904762;2.187;6.9;276.4921764705882;235.52323437627263;706.5697031288179;983.0618795994061;0;True;True
569-76-2760;A;Yangon;Member;Female;Sports and travel;22.01;4;4.402;92.442;1/29/2019;18:15:00.0;Credit card;88.04;4.761904762;4.402;6.6;293.047125;247.75484160291904;743.2645248087572;1036.3116498087572;0;True;True
571-94-0759;B;Mandalay;Member;Female;Food and beverages;74.6;10;37.300000000000004;783.3;1/8/2019;20:55:00.0;Cash;746.0;4.761904762;37.3;9.5;294.09625;237.65808106409125;712.9742431922738;1007.0704931922737;0;True;True
573-10-3877;B;Mandalay;Member;Male;Health and beauty;39.01;1;1.9505;40.9605;3/12/2019;16:46:00.0;Credit card;39.01;4.761904762;1.9505;4.7;306.462625;211.61838859329754;634.8551657798926;941.3177907798926;0;True;True
573-58-9734;B;Mandalay;Normal;Female;Fashion accessories;30.37;3;4.5555;95.6655;3/28/2019;13:41:00.0;Ewallet;91.11;4.761904762;4.5555;5.1;222.9402;137.2153104135978;411.6459312407934;634.5861312407934;0;True;True
573-98-8548;C;Naypyitaw;Member;Female;Fashion accessories;31.9;1;1.595;33.495;1/5/2019;12:40:00.0;Ewallet;31.9;4.761904762;1.595;9.1;294.723625;211.339828681431;634.019486044293;928.7431110442931;0;True;True
574-22-5561;C;Naypyitaw;Member;Female;Fashion accessories;82.63;10;41.315;867.615;3/19/2019;17:08:00.0;Ewallet;826.3;4.761904762;41.315;7.9;358.7745;318.91055418518215;956.7316625555464;1315.5061625555463;0;True;True
574-31-8277;B;Mandalay;Member;Male;Fashion accessories;33.63;1;1.6815000000000002;35.3115;3/20/2019;19:55:00.0;Cash;33.63;4.761904762;1.6815;5.6;363.8803;265.86313660669464;797.5894098200839;1161.4697098200838;0;True;True
574-57-9721;C;Naypyitaw;Normal;Male;Food and beverages;43.27;2;4.327000000000001;90.867;3/8/2019;16:53:00.0;Ewallet;86.54;4.761904762;4.327;5.7;284.1261818181818;266.55255264621576;799.6576579386473;1083.7838397568291;0;True;True
574-80-1489;B;Mandalay;Member;Female;Food and beverages;62.85;4;12.57;263.97;2/25/2019;13:22:00.0;Ewallet;251.4;4.761904762;12.57;8.7;300.45225;170.06616697479836;510.1985009243951;810.6507509243951;0;True;True
575-30-8091;A;Yangon;Normal;Male;Sports and travel;72.5;8;29.0;609.0;3/16/2019;19:25:00.0;Ewallet;580.0;4.761904762;29.0;9.2;350.497;260.008665571818;780.0259967154541;1130.5229967154542;0;True;True
575-67-1508;A;Yangon;Normal;Male;Electronic accessories;38.6;1;1.9300000000000002;40.53;1/29/2019;11:26:00.0;Ewallet;38.6;4.761904762;1.93;6.7;293.047125;247.75484160291904;743.2645248087572;1036.3116498087572;0;True;True
576-31-4774;B;Mandalay;Normal;Female;Health and beauty;73.41;3;11.0115;231.2415;3/2/2019;13:10:00.0;Ewallet;220.23;4.761904762;11.0115;4.0;364.46141666666665;325.9668589930149;977.9005769790447;1342.3619936457112;0;True;True
577-34-7579;C;Naypyitaw;Member;Male;Food and beverages;50.49;9;22.7205;477.1305;1/10/2019;17:16:00.0;Cash;454.41;4.761904762;22.7205;5.4;395.66099999999994;241.14208428862534;723.426252865876;1119.087252865876;0;True;True
578-80-7669;B;Mandalay;Normal;Male;Sports and travel;74.97;1;3.7485;78.7185;3/16/2019;16:58:00.0;Cash;74.97;4.761904762;3.7485;5.6;350.497;260.008665571818;780.0259967154541;1130.5229967154542;0;True;True
582-52-8065;B;Mandalay;Normal;Female;Fashion accessories;54.31;9;24.439500000000002;513.2295;2/22/2019;10:49:00.0;Cash;488.79;4.761904762;24.4395;8.9;222.02822727272726;211.3730074604328;634.1190223812985;856.1472496540257;0;True;True
583-41-4548;C;Naypyitaw;Normal;Male;Home and lifestyle;16.67;7;5.834500000000001;122.5245;2/7/2019;11:36:00.0;Ewallet;116.69;4.761904762;5.8345;7.4;361.410525;255.47559339553743;766.4267801866123;1127.8373051866124;0;True;True
583-72-1480;C;Naypyitaw;Member;Male;Electronic accessories;37.06;4;7.412000000000001;155.652;1/31/2019;16:24:00.0;Ewallet;148.24;4.761904762;7.412;9.7;373.74975;289.47646719763105;868.4294015928931;1242.179151592893;0;True;True
584-66-4073;C;Naypyitaw;Normal;Male;Fashion accessories;56.5;1;2.825;59.325;3/13/2019;15:45:00.0;Ewallet;56.5;4.761904762;2.825;9.6;206.3607;145.04503717604408;435.13511152813226;641.4958115281322;0;True;True
584-86-7256;C;Naypyitaw;Member;Male;Sports and travel;34.56;7;12.096000000000002;254.016;3/11/2019;16:07:00.0;Credit card;241.92;4.761904762;12.096;7.3;269.20472727272727;150.1553936990549;450.46618109716474;719.670908369892;0;True;True
585-03-5943;B;Mandalay;Normal;Male;Health and beauty;18.11;10;9.055;190.155;3/13/2019;11:46:00.0;Ewallet;181.1;4.761904762;9.055;5.9;206.3607;145.04503717604408;435.13511152813226;641.4958115281322;0;True;True
585-11-6748;B;Mandalay;Member;Male;Sports and travel;96.8;3;14.52;304.92;3/15/2019;13:05:00.0;Cash;290.4;4.761904762;14.52;5.3;245.20125;211.0398886756956;633.1196660270869;878.3209160270868;0;True;True
585-86-8361;A;Yangon;Normal;Female;Food and beverages;27.28;5;6.82;143.22;2/3/2019;10:31:00.0;Credit card;136.4;4.761904762;6.82;8.6;390.56624999999997;254.39204580844464;763.1761374253339;1153.7423874253338;0;True;True
585-90-0249;A;Yangon;Member;Male;Electronic accessories;73.26;1;3.6630000000000003;76.923;1/27/2019;18:08:00.0;Ewallet;73.26;4.761904762;3.663;9.7;331.1355;194.24026289109062;582.7207886732718;913.8562886732718;0;True;True
586-25-0848;A;Yangon;Normal;Female;Sports and travel;12.34;7;4.319;90.699;3/4/2019;11:19:00.0;Credit card;86.38;4.761904762;4.319;6.7;324.536625;241.69546302669295;725.0863890800788;1049.6230140800787;0;True;True
587-03-7455;C;Naypyitaw;Member;Female;Fashion accessories;97.79;7;34.22650000000001;718.7565;2/16/2019;17:30:00.0;Ewallet;684.53;4.761904762;34.2265;4.9;312.970875;223.55562133644727;670.6668640093418;983.6377390093418;0;True;True
587-73-4862;A;Yangon;Member;Female;Health and beauty;10.69;5;2.6725;56.1225;3/26/2019;11:07:00.0;Ewallet;53.45;4.761904762;2.6725;7.6;150.96253846153846;130.5406062347813;391.6218187043439;542.5843571658824;0;True;True
588-01-7461;C;Naypyitaw;Normal;Female;Food and beverages;33.98;9;15.291;321.111;3/24/2019;10:43:00.0;Cash;305.82;4.761904762;15.291;4.2;316.1330454545454;206.7295037045335;620.1885111136005;936.321556568146;0;True;True
588-47-8641;A;Yangon;Member;Male;Fashion accessories;56.04;10;28.02;588.42;1/14/2019;19:30:00.0;Ewallet;560.4;4.761904762;28.02;4.4;305.12434615384615;216.3199151712174;648.9597455136521;954.0840916674983;0;True;True
589-02-8023;A;Yangon;Member;Male;Food and beverages;83.77;2;8.377;175.917;1/15/2019;10:54:00.0;Credit card;167.54;4.761904762;8.377;7.0;457.25076923076927;309.71964871931726;929.1589461579517;1386.409715388721;0;True;True
590-83-4591;B;Mandalay;Member;Male;Electronic accessories;87.45;6;26.235000000000003;550.935;2/17/2019;14:40:00.0;Credit card;524.7;4.761904762;26.235;8.8;407.6592692307692;265.8238849072677;797.4716547218031;1205.1309239525724;0;True;True
592-34-6155;C;Naypyitaw;Normal;Male;Food and beverages;31.77;4;6.354;133.434;1/14/2019;14:43:00.0;Ewallet;127.08;4.761904762;6.354;6.2;305.12434615384615;216.3199151712174;648.9597455136521;954.0840916674983;0;True;True
592-46-1692;C;Naypyitaw;Member;Female;Food and beverages;36.77;7;12.869500000000002;270.2595;1/11/2019;20:10:00.0;Cash;257.39;4.761904762;12.8695;7.4;264.3703125;168.9255840400774;506.77675212023223;771.1470646202322;0;True;True
593-08-5916;A;Yangon;Normal;Female;Fashion accessories;15.5;1;0.775;16.275;3/19/2019;15:23:00.0;Credit card;15.5;4.761904762;0.775;7.4;358.7745;318.91055418518215;956.7316625555464;1315.5061625555463;0;True;True
593-14-4239;B;Mandalay;Normal;Female;Home and lifestyle;95.46;8;38.184;801.864;3/5/2019;19:40:00.0;Ewallet;763.68;4.761904762;38.184;4.7;366.5222647058823;250.589063318259;751.767189954777;1118.2894546606594;0;True;True
593-65-1552;C;Naypyitaw;Normal;Female;Home and lifestyle;69.81;4;13.962000000000002;293.202;1/28/2019;20:50:00.0;Credit card;279.24;4.761904762;13.962;5.9;357.12225;288.03593203297703;864.1077960989311;1221.230046098931;0;True;True
